                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 4.0354,                 5.7776,                 4.7149,                      0,                      0,                      0,                      0,                 3.1075,                 6.0346,                 4.1674,             0.00018091,             0.00018091,             0.00018091
                     15,                 4.3313,                 5.3026,                 4.5569,                      0,                      0,                      0,                      0,                  3.107,                 6.0371,                 4.1685,              0.0001921,              0.0001921,              0.0001921
                     16,                 4.2481,                  5.011,                 4.3959,                      0,                      0,                      0,                      0,                 3.1064,                 6.0407,                 4.1697,             0.00020299,             0.00020299,             0.00020299
                     17,                 3.5741,                 5.1474,                 4.3415,                      0,                      0,                      0,                      0,                  3.106,                 6.0449,                  4.171,             0.00021357,             0.00021357,             0.00021357
                     18,                 4.6832,                 6.9072,                 4.3121,                      0,                      0,                      0,                      0,                 3.1056,                 6.0475,                 4.1725,             0.00022385,             0.00022385,             0.00022385
                     19,                 3.7674,                 4.9824,                 4.1869,                      0,                      0,                      0,                      0,                 3.1052,                 6.0505,                 4.1738,             0.00023383,             0.00023383,             0.00023383
                     20,                 3.1915,                 4.6896,                 4.3595,                      0,                      0,                      0,                      0,                  3.105,                 6.0525,                 4.1755,              0.0002435,              0.0002435,              0.0002435
                     21,                 3.7137,                 5.1445,                 4.2203,                      0,                      0,                      0,                      0,                 3.1048,                 6.0558,                 4.1772,             0.00025286,             0.00025286,             0.00025286
                     22,                  3.212,                 5.0206,                 4.2817,                      0,                      0,                      0,                      0,                 3.1053,                 6.0597,                 4.1791,             0.00026192,             0.00026192,             0.00026192
                     23,                 3.1817,                 4.4786,                 4.2306,                      0,                      0,                      0,                      0,                  3.106,                 6.0643,                 4.1815,             0.00027068,             0.00027068,             0.00027068
                     24,                 3.6112,                 4.5055,                 4.2147,                      0,                      0,                      0,                      0,                 3.1066,                 6.0681,                 4.1839,             0.00027913,             0.00027913,             0.00027913
                     25,                 3.5485,                 5.0232,                  4.238,                      0,                      0,                      0,                      0,                 3.1074,                 6.0702,                 4.1863,             0.00028728,             0.00028728,             0.00028728
                     26,                 4.0514,                 4.9721,                  4.072,                      0,                      0,                      0,                      0,                 3.1088,                 6.0729,                 4.1891,             0.00029512,             0.00029512,             0.00029512
                     27,                 3.1149,                 4.0432,                  4.213,                      0,                      0,                      0,                      0,                 3.1104,                 6.0751,                 4.1927,             0.00030266,             0.00030266,             0.00030266
                     28,                 4.4147,                 5.4213,                 4.2083,                      0,                      0,                      0,                      0,                 3.1104,                 6.0751,                 4.1927,              0.0003099,              0.0003099,              0.0003099
                     29,                   3.42,                 4.2846,                 3.9776,                      0,                      0,                      0,                      0,                 3.1111,                 6.0757,                  4.196,             0.00031682,             0.00031682,             0.00031682
                     30,                 3.1384,                 4.4567,                 4.2606,                      0,                      0,                      0,                      0,                 3.1125,                 6.0749,                 4.2002,             0.00032345,             0.00032345,             0.00032345
                     31,                 3.6325,                 4.7854,                 4.0469,                      0,                      0,                      0,                      0,                 3.1125,                 6.0749,                 4.2002,             0.00032977,             0.00032977,             0.00032977
                     32,                 3.5827,                 4.9245,                    4.3,                      0,                      0,                      0,                      0,                  3.114,                 6.0744,                 4.2051,             0.00033579,             0.00033579,             0.00033579
                     33,                 3.0885,                 4.3581,                 4.0145,                      0,                      0,                      0,                      0,                 3.1154,                 6.0696,                 4.2103,              0.0003415,              0.0003415,              0.0003415
                     34,                  3.251,                 4.5018,                 3.8251,                      0,                      0,                      0,                      0,                 3.1154,                 6.0696,                 4.2103,              0.0003469,              0.0003469,              0.0003469
                     35,                 3.4283,                 7.9093,                 3.8057,                      0,                      0,                      0,                      0,                 3.1162,                 6.0617,                 4.2154,             0.00035201,             0.00035201,             0.00035201
                     36,                 3.0086,                 4.3239,                 4.0301,                      0,                      0,                      0,                      0,                 3.1176,                 6.0552,                 4.2212,              0.0003568,              0.0003568,              0.0003568
                     37,                 3.1971,                  4.382,                 3.7609,                      0,                      0,                      0,                      0,                 3.1176,                 6.0552,                 4.2212,              0.0003613,              0.0003613,              0.0003613
                     38,                 2.6404,                 3.6824,                 3.7789,                      0,                      0,                      0,                      0,                 3.1183,                 6.0431,                 4.2262,             0.00036549,             0.00036549,             0.00036549
                     39,                 2.8135,                 3.7956,                 3.7368,                      0,                      0,                      0,                      0,                 3.1192,                 6.0314,                 4.2317,             0.00036937,             0.00036937,             0.00036937
                     40,                 3.1999,                 4.0445,                 3.6322,                      0,                      0,                      0,                      0,                 3.1192,                 6.0314,                 4.2317,             0.00037295,             0.00037295,             0.00037295
                     41,                 3.4643,                 4.4254,                 3.4419,                      0,                      0,                      0,                      0,                 3.1206,                 6.0225,                 4.2379,             0.00037623,             0.00037623,             0.00037623
                     42,                 2.8639,                 3.3355,                  3.683,                      0,                      0,                      0,                      0,                 3.1224,                 6.0148,                 4.2444,              0.0003792,              0.0003792,              0.0003792
                     43,                 3.2354,                 4.0553,                 3.7325,                      0,                      0,                      0,                      0,                 3.1224,                 6.0148,                 4.2444,             0.00038186,             0.00038186,             0.00038186
                     44,                 2.8664,                 3.6302,                 3.4363,                      0,                      0,                      0,                      0,                 3.1264,                 6.0134,                 4.2521,             0.00038422,             0.00038422,             0.00038422
                     45,                 3.6409,                 3.9813,                 3.6718,                      0,                      0,                      0,                      0,                 3.1264,                 6.0134,                 4.2521,             0.00038628,             0.00038628,             0.00038628
                     46,                  3.285,                 3.8205,                 3.6859,                      0,                      0,                      0,                      0,                 3.1299,                 6.0165,                 4.2609,             0.00038803,             0.00038803,             0.00038803
                     47,                 3.0699,                 3.5468,                   3.46,                      0,                      0,                      0,                      0,                 3.1299,                 6.0165,                 4.2609,             0.00038948,             0.00038948,             0.00038948
                     48,                 2.9543,                 4.2108,                 3.6246,                      0,                      0,                      0,                      0,                 3.1308,                 6.0059,                 4.2664,             0.00039063,             0.00039063,             0.00039063
                     49,                 2.9573,                 3.6136,                 3.4313,                      0,                      0,                      0,                      0,                 3.1308,                 6.0059,                 4.2664,             0.00039146,             0.00039146,             0.00039146
                     50,                 2.9999,                 3.6896,                 3.4415,                      0,                      0,                      0,                      0,                 3.1343,                 6.0022,                 4.2735,               0.000392,               0.000392,               0.000392
                     51,                 3.1039,                  3.769,                 3.5351,                      0,                      0,                      0,                      0,                 3.1343,                 6.0022,                 4.2735,             0.00038835,             0.00038835,             0.00038835
                     52,                 3.7786,                 4.0057,                 3.3447,                      0,                      0,                      0,                      0,                 3.1402,                 6.0046,                 4.2799,             0.00038073,             0.00038073,             0.00038073
                     53,                 3.0418,                 3.5742,                 3.3098,                      0,                      0,                      0,                      0,                 3.1402,                 6.0046,                 4.2799,             0.00037312,             0.00037312,             0.00037312
                     54,                 3.0689,                 3.5844,                 3.3412,                      0,                      0,                      0,                      0,                 3.1453,                 6.0002,                 4.2832,             0.00036551,             0.00036551,             0.00036551
                     55,                 2.9801,                 3.3284,                  3.326,                      0,                      0,                      0,                      0,                 3.1453,                 6.0002,                 4.2832,             0.00035789,             0.00035789,             0.00035789
                     56,                 3.1132,                 4.1552,                 3.3643,                 0.0002,                0.01111,                0.00011,                  7e-05,                 3.1476,                 5.9937,                 4.2801,             0.00035028,             0.00035028,             0.00035028
                     57,                 2.8924,                 3.2419,                 3.1342,                 0.0002,                0.01111,                0.00011,                  7e-05,                 3.1476,                 5.9937,                 4.2801,             0.00034267,             0.00034267,             0.00034267
                     58,                 3.6684,                 4.4387,                 3.0711,                0.00011,                0.01111,                  7e-05,                  4e-05,                 3.1483,                 5.9854,                 4.2749,             0.00033505,             0.00033505,             0.00033505
                     59,                 2.7277,                 2.8665,                 3.0867,                0.00011,                0.01111,                  7e-05,                  4e-05,                 3.1483,                 5.9854,                 4.2749,             0.00032744,             0.00032744,             0.00032744
                     60,                 2.9123,                 3.6614,                 2.8979,                0.00011,                0.01111,                  8e-05,                  5e-05,                 3.1316,                 5.9721,                 4.2634,             0.00031983,             0.00031983,             0.00031983
                     61,                 2.8057,                 3.3085,                 3.0813,                0.00011,                0.01111,                  8e-05,                  5e-05,                 3.1316,                 5.9721,                 4.2634,             0.00031221,             0.00031221,             0.00031221
                     62,                 2.7871,                 3.3915,                 2.8919,                0.00011,                0.01111,                  8e-05,                  5e-05,                  3.097,                 5.9438,                 4.2378,              0.0003046,              0.0003046,              0.0003046
                     63,                 2.7908,                 3.1732,                 3.1361,                0.00011,                0.01111,                  8e-05,                  5e-05,                  3.097,                 5.9438,                 4.2378,             0.00029699,             0.00029699,             0.00029699
                     64,                 2.9384,                 3.6569,                  3.295,                0.00021,                0.02222,                0.01072,                0.00219,                 3.0766,                 5.8334,                 4.1548,             0.00028937,             0.00028937,             0.00028937
                     65,                 2.8519,                 3.2028,                 2.9798,                0.00021,                0.02222,                0.01072,                0.00219,                 3.0766,                 5.8334,                 4.1548,             0.00028176,             0.00028176,             0.00028176
                     66,                 2.7455,                 3.3259,                 3.0137,                0.00369,                0.07698,                0.02766,                0.00639,                 2.9582,                 5.6552,                 4.0367,             0.00027415,             0.00027415,             0.00027415
                     67,                 2.9996,                 3.9562,                 2.9036,                0.00369,                0.07698,                0.02766,                0.00639,                 2.9582,                 5.6552,                 4.0367,             0.00026654,             0.00026654,             0.00026654
                     68,                 2.8546,                 3.2316,                 2.8787,                0.00363,                0.10785,                0.03362,                0.01361,                 2.7823,                 5.2657,                 3.8344,             0.00025892,             0.00025892,             0.00025892
                     69,                 3.1286,                 4.1785,                 2.6464,                0.00363,                0.10785,                0.03362,                0.01361,                 2.7823,                 5.2657,                 3.8344,             0.00025131,             0.00025131,             0.00025131
                     70,                 2.8831,                 3.1743,                 2.8738,                0.74215,                0.04783,                0.04199,                0.01561,                 2.6891,                 4.9275,                 3.6481,              0.0002437,              0.0002437,              0.0002437
                     71,                 2.7061,                 3.1886,                  2.934,                0.74215,                0.04783,                0.04199,                0.01561,                 2.6891,                 4.9275,                 3.6481,             0.00023608,             0.00023608,             0.00023608
                     72,                 2.7825,                 3.0687,                 3.0925,                0.60741,                0.07488,                0.03368,                0.01661,                 2.6736,                 4.7154,                  3.498,             0.00022847,             0.00022847,             0.00022847
                     73,                   3.09,                 3.2576,                 3.1762,                0.60741,                0.07488,                0.03368,                0.01661,                 2.6736,                 4.7154,                  3.498,             0.00022086,             0.00022086,             0.00022086
                     74,                  2.817,                 3.8935,                 2.3262,                0.54487,                0.06939,                0.04764,                0.02339,                 2.6045,                 4.5035,                  3.367,             0.00021324,             0.00021324,             0.00021324
                     75,                 2.6864,                 2.9443,                 2.6093,                0.54487,                0.06939,                0.04764,                0.02339,                 2.6045,                 4.5035,                  3.367,             0.00020563,             0.00020563,             0.00020563
                     76,                 2.5049,                 3.2563,                 2.7953,                0.58395,                0.08563,                0.06574,                0.03148,                 2.5349,                 4.0497,                 3.1776,             0.00019802,             0.00019802,             0.00019802
                     77,                 2.8137,                 3.0673,                 3.0364,                0.58395,                0.08563,                0.06574,                0.03148,                 2.5349,                 4.0497,                 3.1776,              0.0001904,              0.0001904,              0.0001904
                     78,                 2.5838,                 3.8828,                 2.2497,                0.46858,                0.10785,                0.09278,                0.04418,                 2.4848,                 3.7572,                 3.0456,             0.00018279,             0.00018279,             0.00018279
                     79,                 2.5232,                 3.2462,                 2.4633,                0.46858,                0.10785,                0.09278,                0.04418,                 2.4848,                 3.7572,                 3.0456,             0.00017518,             0.00017518,             0.00017518
                     80,                 2.3505,                 2.9104,                 2.7738,                0.51712,                0.15187,                0.11353,                 0.0536,                 2.4431,                 3.5938,                  2.967,             0.00016757,             0.00016757,             0.00016757
                     81,                  2.783,                 2.9611,                 2.6776,                0.51712,                0.15187,                0.11353,                 0.0536,                 2.4431,                 3.5938,                  2.967,             0.00015995,             0.00015995,             0.00015995
                     82,                 2.4407,                 2.8144,                 2.6671,                0.54709,                0.22493,                 0.1296,                0.06973,                 2.4179,                 3.3935,                 2.8892,             0.00015234,             0.00015234,             0.00015234
                     83,                 2.9025,                 3.1462,                 2.5067,                0.54709,                0.22493,                 0.1296,                0.06973,                 2.4179,                 3.3935,                 2.8892,             0.00014473,             0.00014473,             0.00014473
                     84,                 2.5663,                  2.851,                 2.6668,                0.50915,                0.21398,                0.14653,                0.07596,                 2.3957,                 3.2092,                 2.8047,             0.00013711,             0.00013711,             0.00013711
                     85,                  2.561,                 2.7206,                 2.6272,                0.50915,                0.21398,                0.14653,                0.07596,                 2.3957,                 3.2092,                 2.8047,              0.0001295,              0.0001295,              0.0001295
                     86,                 2.3758,                   2.96,                 2.5644,                0.52312,                  0.228,                0.16487,                0.08537,                  2.349,                 3.0772,                 2.7395,             0.00012189,             0.00012189,             0.00012189
                     87,                  2.765,                 3.1868,                 2.7284,                0.52312,                  0.228,                0.16487,                0.08537,                  2.349,                 3.0772,                 2.7395,             0.00011427,             0.00011427,             0.00011427
                     88,                 2.8576,                 3.5082,                 2.5981,                0.51859,                0.23134,                0.16944,                0.08801,                 2.3086,                 2.9907,                 2.7022,             0.00010666,             0.00010666,             0.00010666
                     89,                 2.9003,                 2.8342,                 2.5334,                0.51859,                0.23134,                0.16944,                0.08801,                 2.3086,                 2.9907,                 2.7022,             9.9047e-05,             9.9047e-05,             9.9047e-05
                     90,                  2.348,                 3.1523,                 2.5426,                0.48715,                0.19353,                0.16713,                0.09065,                 2.2831,                 3.0948,                 2.6669,             9.1434e-05,             9.1434e-05,             9.1434e-05
                     91,                 2.4938,                 3.1458,                  2.547,                0.48715,                0.19353,                0.16713,                0.09065,                 2.2831,                 3.0948,                 2.6669,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     92,                 2.2041,                 3.2348,                 2.3984,                0.47484,                0.18126,                  0.171,                0.09211,                 2.2731,                 3.2746,                 2.6376,             7.6208e-05,             7.6208e-05,             7.6208e-05
                     93,                 2.2081,                 2.7574,                  2.583,                0.47484,                0.18126,                  0.171,                0.09211,                 2.2731,                 3.2746,                 2.6376,             6.8595e-05,             6.8595e-05,             6.8595e-05
                     94,                 2.3791,                 3.3887,                  2.896,                0.46383,                0.16845,                0.17645,                0.09416,                  2.286,                 3.6079,                 2.6182,             6.0982e-05,             6.0982e-05,             6.0982e-05
                     95,                 2.4307,                 3.4458,                 2.6469,                0.46383,                0.16845,                0.17645,                0.09416,                  2.286,                 3.6079,                 2.6182,             5.3369e-05,             5.3369e-05,             5.3369e-05
                     96,                 2.4244,                 3.3069,                 2.4977,                0.42903,                0.25454,                0.18585,                0.09929,                  2.272,                 3.3604,                  2.594,             4.5756e-05,             4.5756e-05,             4.5756e-05
                     97,                 2.7631,                 3.8574,                 2.5744,                0.42903,                0.25454,                0.18585,                0.09929,                  2.272,                 3.3604,                  2.594,             3.8142e-05,             3.8142e-05,             3.8142e-05
                     98,                 2.0768,                 3.2005,                  2.217,                 0.4372,                0.27921,                0.19266,                0.10136,                 2.2261,                 3.1649,                 2.5712,             3.0529e-05,             3.0529e-05,             3.0529e-05
                     99,                 2.3637,                 3.8776,                 2.7117,                 0.4372,                0.27921,                0.19266,                0.10136,                 2.2261,                 3.1649,                 2.5712,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    100,                 2.8068,                 3.9471,                  2.368,                0.43234,                0.28849,                 0.1899,                 0.1011,                 2.2292,                 3.1507,                 2.5561,             1.5303e-05,             1.5303e-05,             1.5303e-05
