                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                  1.566,                 1.3221,                 1.3526,                0.83391,                0.74847,                 0.7954,                0.36583,                  1.543,                 1.2633,                 1.4051,               0.007426,               0.007426,               0.007426
                     28,                 1.5609,                 1.3018,                 1.3426,                0.84657,                0.78274,                0.83471,                0.41355,                 1.4772,                 1.2137,                 1.3762,               0.007327,               0.007327,               0.007327
                     29,                 1.5649,                 1.2879,                 1.3519,                0.85732,                0.79061,                0.84228,                0.43212,                  1.437,                 1.1885,                  1.357,               0.007228,               0.007228,               0.007228
                     30,                 1.5407,                  1.263,                   1.34,                0.87616,                0.77296,                0.83813,                0.43246,                 1.4453,                 1.1704,                 1.3738,               0.007129,               0.007129,               0.007129
                     31,                 1.5397,                 1.2413,                 1.3282,                0.87591,                0.79676,                 0.8498,                0.45813,                 1.4092,                 1.1364,                 1.3486,                0.00703,                0.00703,                0.00703
                     32,                 1.5263,                 1.2253,                 1.3146,                0.86386,                0.79314,                0.84327,                0.43994,                 1.4412,                 1.1535,                  1.374,               0.006931,               0.006931,               0.006931
                     33,                 1.5314,                 1.2184,                 1.3316,                  0.884,                0.78512,                0.85125,                0.45046,                 1.4133,                 1.1287,                 1.3452,               0.006832,               0.006832,               0.006832
                     34,                  1.526,                 1.2032,                 1.3197,                0.87615,                0.81617,                0.86755,                0.47353,                 1.3892,                 1.0881,                 1.3315,               0.006733,               0.006733,               0.006733
                     35,                 1.5173,                 1.1938,                  1.314,                0.90475,                0.80525,                0.86424,                 0.4662,                 1.4106,                 1.0959,                 1.3319,               0.006634,               0.006634,               0.006634
                     36,                 1.5124,                  1.167,                 1.3041,                0.85959,                0.79951,                 0.8409,                0.43074,                 1.4271,                 1.1124,                 1.3469,               0.006535,               0.006535,               0.006535
                     37,                 1.5125,                 1.1728,                 1.3161,                0.87454,                0.80931,                0.86512,                0.45556,                 1.3966,                 1.0868,                 1.3248,               0.006436,               0.006436,               0.006436
                     38,                  1.502,                 1.1554,                  1.302,                0.89633,                0.81379,                0.86728,                0.47124,                 1.3838,                   1.07,                 1.3271,               0.006337,               0.006337,               0.006337
                     39,                 1.5104,                 1.1541,                  1.306,                0.89049,                0.81952,                0.86405,                 0.4723,                 1.3839,                 1.0536,                 1.3291,               0.006238,               0.006238,               0.006238
                     40,                 1.4952,                 1.1393,                 1.3029,                0.90245,                0.82907,                0.87955,                0.47799,                 1.3632,                 1.0276,                 1.2963,               0.006139,               0.006139,               0.006139
                     41,                  1.494,                 1.1197,                  1.295,                0.89883,                0.82315,                 0.8749,                0.48343,                 1.3806,                 1.0292,                 1.3077,                0.00604,                0.00604,                0.00604
                     42,                  1.478,                   1.12,                 1.2982,                0.88879,                0.82328,                0.86963,                0.46692,                 1.3737,                 1.0337,                 1.3006,               0.005941,               0.005941,               0.005941
                     43,                 1.4821,                 1.1092,                 1.3025,                 0.9071,                0.83457,                0.88137,                0.47809,                 1.3721,                 1.0151,                 1.3141,               0.005842,               0.005842,               0.005842
                     44,                  1.481,                  1.088,                 1.2868,                 0.9051,                0.83225,                0.88411,                0.48982,                 1.3567,                 1.0066,                 1.2981,               0.005743,               0.005743,               0.005743
                     45,                 1.4707,                 1.0896,                 1.2954,                0.90832,                0.83062,                0.88323,                0.49206,                 1.3686,                0.99755,                 1.3005,               0.005644,               0.005644,               0.005644
                     46,                 1.4644,                 1.0633,                 1.2835,                0.89946,                0.83488,                0.87573,                0.48225,                 1.3738,                0.99942,                 1.2966,               0.005545,               0.005545,               0.005545
                     47,                  1.461,                 1.0653,                 1.2845,                 0.9025,                0.83843,                0.88501,                0.49434,                 1.3554,                0.97666,                 1.2997,               0.005446,               0.005446,               0.005446
                     48,                 1.4581,                   1.05,                 1.2742,                0.90753,                0.84437,                0.88756,                0.50264,                 1.3364,                0.97173,                 1.2829,               0.005347,               0.005347,               0.005347
                     49,                 1.4542,                 1.0527,                 1.2744,                  0.917,                0.84419,                0.89546,                0.51035,                 1.3301,                  0.945,                 1.2729,               0.005248,               0.005248,               0.005248
                     50,                 1.4454,                 1.0415,                 1.2757,                0.91691,                0.85809,                0.89254,                0.49688,                  1.342,                0.94293,                 1.2824,               0.005149,               0.005149,               0.005149
                     51,                  1.455,                 1.0462,                 1.2728,                0.91942,                0.85626,                0.89867,                0.50631,                 1.3257,                0.93689,                 1.2688,                0.00505,                0.00505,                0.00505
                     52,                 1.4483,                 1.0297,                 1.2729,                0.91774,                0.85434,                0.89609,                0.50065,                  1.353,                0.93861,                 1.2799,               0.004951,               0.004951,               0.004951
                     53,                 1.4265,                  1.024,                   1.26,                0.91947,                0.85743,                0.89502,                 0.5122,                 1.3257,                0.92443,                 1.2669,               0.004852,               0.004852,               0.004852
                     54,                 1.4345,                 1.0166,                 1.2672,                0.92574,                0.85689,                0.89821,                0.50582,                 1.3404,                0.92635,                 1.2793,               0.004753,               0.004753,               0.004753
                     55,                  1.428,                 1.0144,                 1.2568,                0.91666,                0.85601,                0.89954,                0.50985,                 1.3293,                0.92294,                 1.2662,               0.004654,               0.004654,               0.004654
                     56,                 1.4144,                 1.0034,                 1.2603,                0.91984,                 0.8575,                0.89878,                0.50674,                 1.3228,                0.92149,                 1.2657,               0.004555,               0.004555,               0.004555
                     57,                 1.4141,                0.97645,                 1.2535,                0.92428,                0.86236,                0.90397,                0.51426,                 1.3278,                0.91387,                 1.2716,               0.004456,               0.004456,               0.004456
                     58,                 1.4102,                0.99528,                 1.2515,                0.93388,                0.85507,                0.90079,                0.50988,                 1.3343,                 0.9123,                  1.276,               0.004357,               0.004357,               0.004357
                     59,                 1.3993,                0.97183,                 1.2422,                0.92186,                 0.8614,                0.90456,                0.51344,                 1.3179,                0.89553,                  1.262,               0.004258,               0.004258,               0.004258
                     60,                 1.3975,                0.96825,                 1.2492,                0.92865,                0.86267,                0.90452,                0.52228,                 1.3136,                0.88952,                 1.2725,               0.004159,               0.004159,               0.004159
                     61,                 1.4083,                0.97348,                 1.2506,                0.93205,                0.86231,                0.90906,                0.52363,                 1.3127,                0.88326,                 1.2608,                0.00406,                0.00406,                0.00406
                     62,                 1.3905,                0.96258,                 1.2397,                0.92969,                0.86157,                 0.9105,                 0.5254,                 1.3117,                0.87943,                  1.263,               0.003961,               0.003961,               0.003961
                     63,                 1.3988,                0.94513,                 1.2403,                0.93396,                0.86364,                0.91016,                0.52266,                  1.309,                0.88258,                 1.2555,               0.003862,               0.003862,               0.003862
                     64,                 1.3874,                0.94854,                 1.2356,                0.93643,                  0.861,                0.91027,                 0.5247,                 1.3042,                0.87111,                 1.2446,               0.003763,               0.003763,               0.003763
                     65,                 1.3863,                0.95289,                 1.2397,                0.93527,                0.85896,                 0.9064,                0.51877,                 1.3188,                0.88055,                 1.2576,               0.003664,               0.003664,               0.003664
                     66,                 1.3755,                0.93659,                 1.2279,                0.92932,                0.86618,                0.90868,                0.52869,                 1.2981,                0.87554,                 1.2544,               0.003565,               0.003565,               0.003565
                     67,                 1.3734,                0.93703,                 1.2348,                0.93587,                0.85728,                0.90924,                0.53407,                 1.2962,                 0.8702,                 1.2519,               0.003466,               0.003466,               0.003466
                     68,                 1.3716,                 0.9306,                 1.2313,                0.93734,                0.85984,                 0.9119,                0.53632,                 1.2896,                0.85797,                 1.2482,               0.003367,               0.003367,               0.003367
                     69,                 1.3702,                0.92811,                 1.2259,                0.93453,                0.86224,                 0.9088,                0.53268,                 1.2994,                0.86447,                 1.2516,               0.003268,               0.003268,               0.003268
                     70,                 1.3646,                0.92068,                  1.225,                 0.9277,                0.86912,                0.91178,                0.53541,                  1.291,                0.85506,                 1.2458,               0.003169,               0.003169,               0.003169
                     71,                 1.3559,                0.90213,                 1.2207,                0.93013,                0.86371,                0.91021,                0.53176,                 1.3004,                0.85715,                 1.2529,                0.00307,                0.00307,                0.00307
                     72,                 1.3548,                0.91561,                 1.2262,                0.93635,                0.86749,                0.91463,                0.53561,                 1.2997,                0.85353,                 1.2509,               0.002971,               0.002971,               0.002971
                     73,                 1.3555,                0.91336,                 1.2208,                0.94157,                0.86206,                0.91318,                0.53931,                  1.291,                0.85124,                 1.2454,               0.002872,               0.002872,               0.002872
                     74,                 1.3416,                0.89549,                 1.2195,                0.94823,                0.86675,                0.91701,                0.54018,                   1.29,                 0.8471,                 1.2452,               0.002773,               0.002773,               0.002773
                     75,                 1.3352,                0.89276,                 1.2103,                0.94287,                0.86701,                0.91546,                0.54138,                  1.285,                0.84128,                 1.2403,               0.002674,               0.002674,               0.002674
                     76,                  1.337,                 0.8817,                 1.2076,                0.94068,                0.86587,                0.91491,                0.53845,                 1.2909,                0.84588,                 1.2439,               0.002575,               0.002575,               0.002575
                     77,                 1.3265,                0.88429,                 1.2124,                0.94271,                 0.8674,                 0.9146,                0.53692,                 1.2914,                0.84424,                 1.2429,               0.002476,               0.002476,               0.002476
                     78,                 1.3289,                0.86923,                 1.2078,                0.94963,                0.86678,                0.91557,                 0.5447,                 1.2864,                0.84172,                 1.2395,               0.002377,               0.002377,               0.002377
                     79,                  1.325,                0.86637,                 1.1965,                0.94461,                0.87143,                 0.9154,                0.54585,                 1.2828,                0.84091,                 1.2352,               0.002278,               0.002278,               0.002278
                     80,                  1.331,                0.87007,                 1.2036,                0.93653,                0.87065,                0.91497,                0.54706,                 1.2814,                0.83855,                 1.2352,               0.002179,               0.002179,               0.002179
                     81,                 1.3171,                0.85692,                  1.205,                0.93973,                0.86632,                0.91462,                0.54769,                 1.2742,                 0.8375,                 1.2352,                0.00208,                0.00208,                0.00208
                     82,                  1.308,                0.85536,                 1.1985,                0.94041,                0.86747,                0.91463,                0.54989,                 1.2716,                0.83494,                 1.2342,               0.001981,               0.001981,               0.001981
                     83,                  1.301,                0.84705,                  1.196,                0.95014,                0.86389,                0.91471,                 0.5464,                 1.2778,                 0.8329,                 1.2334,               0.001882,               0.001882,               0.001882
                     84,                 1.2942,                0.84701,                 1.1916,                0.94906,                0.86825,                0.91681,                0.54572,                 1.2766,                0.83318,                  1.234,               0.001783,               0.001783,               0.001783
                     85,                 1.2947,                0.84288,                 1.1893,                0.94721,                0.87458,                0.91672,                0.54698,                 1.2725,                0.83343,                 1.2325,               0.001684,               0.001684,               0.001684
                     86,                 1.2894,                0.83259,                 1.1829,                0.94632,                0.87285,                0.91617,                0.54489,                 1.2739,                0.83443,                 1.2338,               0.001585,               0.001585,               0.001585
                     87,                 1.2865,                0.81997,                 1.1811,                0.94232,                0.87162,                0.91525,                0.54768,                 1.2733,                0.83501,                 1.2329,               0.001486,               0.001486,               0.001486
                     88,                 1.2774,                0.81786,                 1.1857,                0.94145,                0.87444,                 0.9155,                0.54777,                 1.2727,                0.83117,                 1.2328,               0.001387,               0.001387,               0.001387
                     89,                 1.2789,                 0.8184,                 1.1762,                0.94563,                0.87566,                 0.9168,                0.54816,                 1.2691,                0.82854,                   1.23,               0.001288,               0.001288,               0.001288
                     90,                 1.2595,                0.81256,                 1.1749,                0.94333,                0.87603,                0.91695,                0.54861,                 1.2704,                 0.8266,                 1.2293,               0.001189,               0.001189,               0.001189
                     91,                 1.2812,                0.71875,                 1.2085,                0.94231,                 0.8778,                0.91692,                0.54778,                 1.2723,                0.82659,                 1.2297,                0.00109,                0.00109,                0.00109
                     92,                  1.262,                0.70778,                 1.1985,                0.94284,                0.87725,                0.91651,                0.55023,                 1.2714,                0.82656,                 1.2292,               0.000991,               0.000991,               0.000991
                     93,                 1.2516,                0.70246,                 1.1981,                0.94381,                0.87766,                0.91617,                 0.5482,                 1.2724,                 0.8247,                 1.2297,               0.000892,               0.000892,               0.000892
                     94,                 1.2442,                0.69707,                 1.1925,                0.94348,                0.87666,                0.91653,                0.54959,                 1.2725,                0.82463,                 1.2292,               0.000793,               0.000793,               0.000793
                     95,                  1.238,                0.69049,                 1.1943,                0.94289,                0.87661,                0.91604,                0.55164,                 1.2725,                0.82297,                 1.2292,               0.000694,               0.000694,               0.000694
                     96,                 1.2358,                0.68629,                   1.19,                0.94174,                0.87559,                0.91658,                0.55141,                 1.2722,                0.82203,                 1.2294,               0.000595,               0.000595,               0.000595
                     97,                  1.225,                0.68642,                  1.186,                0.94235,                0.87383,                0.91646,                0.55097,                 1.2723,                0.82325,                 1.2294,               0.000496,               0.000496,               0.000496
                     98,                 1.2208,                0.67814,                 1.1812,                 0.9417,                0.87377,                0.91605,                 0.5502,                 1.2737,                0.82225,                 1.2296,               0.000397,               0.000397,               0.000397
                     99,                 1.2117,                0.67517,                 1.1742,                0.94291,                0.87531,                0.91637,                0.54949,                 1.2736,                0.82198,                 1.2298,               0.000298,               0.000298,               0.000298
                    100,                 1.2084,                0.67204,                 1.1672,                0.94197,                0.87744,                0.91646,                0.54992,                 1.2736,                0.82297,                   1.23,               0.000199,               0.000199,               0.000199
